label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125
NEED,0.42805707454681396,0.9838335514068604,1.643848968058137e-08,0.46669694781303406,0.9511067271232605,-0.01864929124712944,0.4925740361213684,0.8850933909416199,-0.04003779590129852,0.4958796203136444,0.8288127183914185,-0.06446084380149841,0.46454116702079773,0.804166853427887,-0.0867825299501419,0.4570331275463104,0.7646539807319641,-0.020328747108578682,0.44542694091796875,0.6792783737182617,-0.051088232547044754,0.45877477526664734,0.6422496438026428,-0.06597721576690674,0.4734240472316742,0.6400173306465149,-0.07281896471977234,0.4166000485420227,0.7765094637870789,-0.027995267882943153,0.4477291405200958,0.7610657215118408,-0.06299996376037598,0.4633723199367523,0.8265448212623596,-0.06617593765258789,0.45543941855430603,0.8404338359832764,-0.05993073061108589,0.38832685351371765,0.8071520328521729,-0.03960902988910675,0.4238123893737793,0.8250441551208496,-0.07333052158355713,0.4404946565628052,0.873042643070221,-0.06450170278549194,0.4279429316520691,0.8757597208023071,-0.05177142471075058,0.366071879863739,0.8491600155830383,-0.053480688482522964,0.4022561013698578,0.8785567879676819,-0.07550371438264847,0.4179072380065918,0.9083990454673767,-0.06874801963567734,0.4040525555610657,0.9059475064277649,-0.05853165313601494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEED,0.4329030513763428,1.0094919204711914,-9.392056199430954e-08,0.4713285267353058,0.9784137010574341,-0.02427580952644348,0.5040979385375977,0.9351474642753601,-0.051281895488500595,0.49538707733154297,0.9080064296722412,-0.08034166693687439,0.46291792392730713,0.8948212265968323,-0.10635539889335632,0.4686281085014343,0.8033648729324341,-0.04159046337008476,0.45285898447036743,0.7182433009147644,-0.08769281208515167,0.4720568060874939,0.7140202522277832,-0.1148567721247673,0.4939071238040924,0.7478266954421997,-0.126558318734169,0.4196279048919678,0.8117307424545288,-0.0485520102083683,0.44819366931915283,0.8374860882759094,-0.08947967737913132,0.46132248640060425,0.8860312700271606,-0.10050850361585617,0.46074816584587097,0.8995603919029236,-0.10106168687343597,0.3850902318954468,0.8486495614051819,-0.05971858650445938,0.41966232657432556,0.9101478457450867,-0.09175673127174377,0.4359098970890045,0.9404013752937317,-0.08729949593544006,0.438260942697525,0.9324116706848145,-0.07910757511854172,0.360115647315979,0.8962313532829285,-0.0744430273771286,0.3941962718963623,0.9558442234992981,-0.09206173568964005,0.41328537464141846,0.9769131541252136,-0.08568623661994934,0.41759809851646423,0.9637846946716309,-0.07600826770067215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEED,0.42257198691368103,0.8988310098648071,-1.876166919601019e-07,0.4774154722690582,0.8850376605987549,-0.029169222339987755,0.5207576751708984,0.8776226043701172,-0.05638808384537697,0.5425912141799927,0.905341625213623,-0.08425308018922806,0.5342054963111877,0.9449849128723145,-0.10736546665430069,0.48955610394477844,0.7611998319625854,-0.051130570471286774,0.5155346989631653,0.7691173553466797,-0.09917061775922775,0.542458176612854,0.8232576847076416,-0.1252092719078064,0.5619027614593506,0.8743240237236023,-0.13373607397079468,0.4475475549697876,0.7687227725982666,-0.05319744721055031,0.5038318634033203,0.8964282274246216,-0.08846085518598557,0.5152063369750977,0.9262639284133911,-0.08922211825847626,0.512488603591919,0.9204607009887695,-0.0846439003944397,0.4109400808811188,0.8067891597747803,-0.06077444553375244,0.4654974341392517,0.9292594790458679,-0.08437734097242355,0.4662907123565674,0.9340429902076721,-0.06741587817668915,0.45960813760757446,0.9115412831306458,-0.05068797618150711,0.3798190951347351,0.848060131072998,-0.07394446432590485,0.42153850197792053,0.9417194128036499,-0.08909128606319427,0.4307050406932831,0.9533309936523438,-0.07855841517448425,0.43089064955711365,0.943572461605072,-0.06440316140651703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEED,0.5482256412506104,0.9044173955917358,9.190245719992163e-08,0.6086432337760925,0.8832169771194458,0.011800846084952354,0.6523059010505676,0.8330499529838562,0.006109283771365881,0.6877051591873169,0.7967846989631653,-0.005622515454888344,0.7171838283538818,0.7659401893615723,-0.015378034673631191,0.6103795170783997,0.7168983221054077,-0.004179294686764479,0.649122416973114,0.6517981290817261,-0.021359344944357872,0.6869320273399353,0.6448714137077332,-0.028618507087230682,0.7146180868148804,0.6576371788978577,-0.03210769593715668,0.6041114926338196,0.7219408750534058,-0.022127293050289154,0.6970911026000977,0.7408095002174377,-0.045277439057826996,0.6902739405632019,0.7915264964103699,-0.046733252704143524,0.6677617430686951,0.8038027286529541,-0.04207554832100868,0.6077770590782166,0.7518419027328491,-0.03948240354657173,0.6897679567337036,0.7891772389411926,-0.05494369938969612,0.677674412727356,0.8270781636238098,-0.044628892093896866,0.6539674997329712,0.8264254927635193,-0.0353410504758358,0.6159745454788208,0.7909450531005859,-0.056692566722631454,0.6757615208625793,0.8354764580726624,-0.06022278219461441,0.6619399785995483,0.8624238967895508,-0.04900927096605301,0.6372443437576294,0.8575931191444397,-0.0400422140955925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEED,0.5406020879745483,0.8924582004547119,-1.953747101879344e-07,0.6018778085708618,0.8547714948654175,0.011349775828421116,0.6663839817047119,0.8366738557815552,0.003527585184201598,0.7203545570373535,0.8491344451904297,-0.012303351424634457,0.7553797364234924,0.8577322363853455,-0.027282467111945152,0.673499584197998,0.7418359518051147,0.0022980140056461096,0.7372840046882629,0.7053951025009155,-0.020914731547236443,0.7770609855651855,0.7267178893089294,-0.03678757697343826,0.8009361028671265,0.7599701881408691,-0.0455014668405056,0.6655324101448059,0.7492446303367615,-0.016797687858343124,0.7432047128677368,0.824093759059906,-0.034339480102062225,0.7253344058990479,0.8611721992492676,-0.04077256843447685,0.7021944522857666,0.8530872464179993,-0.04526657983660698,0.6565698981285095,0.7826871871948242,-0.0364375077188015,0.7215726375579834,0.8644852638244629,-0.04665777087211609,0.6953836679458618,0.8888585567474365,-0.04106723889708519,0.6719910502433777,0.8728209733963013,-0.03834573179483414,0.6477531790733337,0.8227630853652954,-0.05679978057742119,0.6915956139564514,0.8904680013656616,-0.057541631162166595,0.6739383935928345,0.9067696332931519,-0.04833944886922836,0.6553400754928589,0.8920127749443054,-0.04166223853826523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEED,0.5397679209709167,0.9141097068786621,-3.0341919909915305e-07,0.6000316739082336,0.8664836883544922,0.01595422811806202,0.6698006987571716,0.8617228865623474,0.01713758334517479,0.716717004776001,0.8965327739715576,0.009809964336454868,0.7503607869148254,0.9347010850906372,0.002230601152405143,0.7231930494308472,0.8488094806671143,0.010061855427920818,0.7998716831207275,0.8633481860160828,-0.006771185901015997,0.8234053254127502,0.9107725024223328,-0.018319370225071907,0.8251714706420898,0.9581754803657532,-0.02287263795733452,0.7177478075027466,0.862666130065918,-0.0067168972454965115,0.7621747851371765,0.9769477248191833,-0.017306558787822723,0.7490028738975525,1.0278555154800415,-0.02146219275891781,0.7372999787330627,1.0458440780639648,-0.02382020466029644,0.6997760534286499,0.8948323726654053,-0.02370337024331093,0.7283304333686829,1.0018153190612793,-0.028516922146081924,0.7100926637649536,1.0329052209854126,-0.02576320804655552,0.6966564655303955,1.0385123491287231,-0.02377208136022091,0.6780048608779907,0.9300719499588013,-0.040917038917541504,0.6920005679130554,1.0079065561294556,-0.03866518288850784,0.673723578453064,1.0276927947998047,-0.030539806932210922,0.6594319343566895,1.027544379234314,-0.023219825699925423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEED,0.48407042026519775,0.59270840883255,-1.991683618030038e-08,0.5162559151649475,0.5730588436126709,-0.006055076606571674,0.5413030982017517,0.5284899473190308,-0.01567833311855793,0.5559394955635071,0.48974284529685974,-0.027618197724223137,0.5492120981216431,0.45557594299316406,-0.038034312427043915,0.5177183151245117,0.45035320520401,-0.012832427397370338,0.514227032661438,0.3930146396160126,-0.030899375677108765,0.536499559879303,0.3837857246398926,-0.03771417960524559,0.5516724586486816,0.39725735783576965,-0.039003752171993256,0.49775901436805725,0.45278599858283997,-0.019435996189713478,0.5325549244880676,0.4417121708393097,-0.03948862478137016,0.5363292694091797,0.48373955488204956,-0.039255425333976746,0.5240035057067871,0.4944298267364502,-0.03418480604887009,0.4818532466888428,0.4673923850059509,-0.02774134650826454,0.5194609761238098,0.47487273812294006,-0.04815895855426788,0.522660493850708,0.5125879645347595,-0.0413493886590004,0.5097659826278687,0.5189083814620972,-0.032206062227487564,0.4679190516471863,0.4915328919887543,-0.03662274032831192,0.50204998254776,0.5019734501838684,-0.04898783564567566,0.5058759450912476,0.5269261002540588,-0.04251830279827118,0.4931357502937317,0.5307726860046387,-0.034521326422691345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEED,0.45770779252052307,0.6105144023895264,-1.960411282198038e-07,0.5031343698501587,0.5942627191543579,-0.008522178046405315,0.5388766527175903,0.5793486833572388,-0.02655527926981449,0.5609326958656311,0.5702108144760132,-0.0483255572617054,0.5622838139533997,0.5632786154747009,-0.06752927601337433,0.5368852615356445,0.48792245984077454,-0.02434512972831726,0.5500814914703369,0.4360738694667816,-0.05410172417759895,0.5710769891738892,0.4584369361400604,-0.0666857436299324,0.5822302103042603,0.4921039640903473,-0.0693376287817955,0.5087724924087524,0.4880646765232086,-0.032359227538108826,0.5491799116134644,0.5245718359947205,-0.05536369979381561,0.5498294830322266,0.565226674079895,-0.05601475387811661,0.5369381308555603,0.5606534481048584,-0.05256788432598114,0.4847332835197449,0.5078319907188416,-0.04271390289068222,0.5241796374320984,0.5601628422737122,-0.06047413498163223,0.5231223106384277,0.5848127007484436,-0.05144664645195007,0.5110979080200195,0.5724384188652039,-0.04226529225707054,0.4650956392288208,0.5339468121528625,-0.05485120788216591,0.49601781368255615,0.5767340660095215,-0.06257510930299759,0.5018951892852783,0.5956636667251587,-0.0533125177025795,0.49607813358306885,0.5902532935142517,-0.0432560108602047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEED,0.4339372515678406,0.5850646495819092,-5.6489238176027357e-08,0.4871807098388672,0.5684399604797363,-0.0019429911626502872,0.5346816778182983,0.5612078309059143,-0.014953219331800938,0.5676515102386475,0.5752562284469604,-0.03265506401658058,0.5749770402908325,0.5957142114639282,-0.04920065775513649,0.5493834614753723,0.49712732434272766,-0.012635309249162674,0.5770010352134705,0.4714978337287903,-0.03619077801704407,0.5970474481582642,0.4942038953304291,-0.04974230378866196,0.6051573157310486,0.528991162776947,-0.0556909404695034,0.5279912352561951,0.4972043037414551,-0.02439206838607788,0.5710904002189636,0.5659486055374146,-0.042686838656663895,0.5582440495491028,0.5905983448028564,-0.04620702192187309,0.5466018319129944,0.5795226097106934,-0.04718400910496712,0.503797709941864,0.5147084593772888,-0.03790651261806488,0.5430511236190796,0.5916366577148438,-0.05116482451558113,0.5277776122093201,0.5956180691719055,-0.046873144805431366,0.5168589949607849,0.5731648802757263,-0.04316481202840805,0.4810549020767212,0.5383354425430298,-0.05296020582318306,0.5135321617126465,0.5994836091995239,-0.05790319666266441,0.5048806667327881,0.6028423309326172,-0.051484569907188416,0.4951957166194916,0.5868610143661499,-0.045642632991075516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEED,0.6132673025131226,0.586937665939331,-1.2442886543340137e-07,0.6326228380203247,0.5396229028701782,0.006430222187191248,0.6767206788063049,0.5075250864028931,0.00011366860417183489,0.7187592387199402,0.5109574198722839,-0.009551254101097584,0.7485376596450806,0.5258406400680542,-0.01771731674671173,0.6749141812324524,0.4642764627933502,-0.010315830819308758,0.7175852656364441,0.41425013542175293,-0.023492665961384773,0.739436149597168,0.4313688278198242,-0.02801043726503849,0.7435649037361145,0.4617505967617035,-0.029083753004670143,0.6846219301223755,0.4796559512615204,-0.02152722142636776,0.7433664202690125,0.5076141953468323,-0.03225070610642433,0.7335057854652405,0.5359067320823669,-0.03210989013314247,0.7162281274795532,0.5334418416023254,-0.03118128702044487,0.6919017434120178,0.5059829354286194,-0.03214092180132866,0.7405892014503479,0.5482205152511597,-0.03771461173892021,0.7251792550086975,0.5672749876976013,-0.030471287667751312,0.7095429301261902,0.5598149299621582,-0.02667027898132801,0.6974864602088928,0.5377894639968872,-0.04291994497179985,0.7287721037864685,0.5797173976898193,-0.04077606275677681,0.7136228084564209,0.594099223613739,-0.03142029792070389,0.6983873844146729,0.5872083306312561,-0.025577053427696228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEED,0.6039240956306458,0.610788106918335,-2.505741747427237e-07,0.6447787880897522,0.5795619487762451,0.008537165820598602,0.6995065212249756,0.5724429488182068,0.006014615297317505,0.7376360297203064,0.6011870503425598,-0.0027518286369740963,0.7590169310569763,0.6244428157806396,-0.010594025254249573,0.718906819820404,0.5202006697654724,0.010431959293782711,0.7674795985221863,0.502062976360321,-0.003969942685216665,0.778742790222168,0.5276211500167847,-0.015192439779639244,0.7772395014762878,0.5556268692016602,-0.021292952820658684,0.7207261323928833,0.5363613963127136,-0.0031726565212011337,0.7589721083641052,0.5965543985366821,-0.013471086509525776,0.7415148615837097,0.6157585382461548,-0.020898770540952682,0.7268217206001282,0.6045476794242859,-0.026219429448246956,0.7155327796936035,0.5648193955421448,-0.017599007114768028,0.7419911623001099,0.6287404298782349,-0.022659430280327797,0.7196833491325378,0.6363470554351807,-0.0220087468624115,0.7051113843917847,0.6190378665924072,-0.022869741544127464,0.7069599032402039,0.5942419171333313,-0.03271803632378578,0.723345935344696,0.6465091705322266,-0.03069811686873436,0.7042401432991028,0.6526204347610474,-0.024611005559563637,0.6908908486366272,0.6397736668586731,-0.021007321774959564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEED,0.5921693444252014,0.6244337558746338,-2.912781553732202e-07,0.6359146237373352,0.593025267124176,0.014239352196455002,0.6909997463226318,0.5984957218170166,0.016202228143811226,0.7190383076667786,0.6316534280776978,0.010884955525398254,0.7334737181663513,0.657857358455658,0.005969687830656767,0.7254060506820679,0.5756046772003174,0.0201454758644104,0.7728437781333923,0.5929292440414429,0.011609840206801891,0.779649555683136,0.6188850402832031,0.00405519362539053,0.7733946442604065,0.6398599743843079,-0.0002905766887124628,0.7240216135978699,0.5901488065719604,0.005184493958950043,0.7424494624137878,0.6721094846725464,-0.0007963882526382804,0.7195032835006714,0.675325870513916,-0.005934200249612331,0.7065232992172241,0.6511421799659729,-0.010078851133584976,0.7131130695343018,0.6150006055831909,-0.01021754089742899,0.7245330214500427,0.693053126335144,-0.012225131504237652,0.7010164856910706,0.6883874535560608,-0.010745215229690075,0.6916940212249756,0.6611548066139221,-0.011939250864088535,0.6983535289764404,0.639331042766571,-0.025844717398285866,0.7051767110824585,0.6997818946838379,-0.022121623158454895,0.68437659740448,0.6939405202865601,-0.0156286358833313,0.674009382724762,0.6691757440567017,-0.012235294096171856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEED,0.39281243085861206,0.5351337790489197,-9.778118936765168e-08,0.38895806670188904,0.5045009255409241,-0.03324304521083832,0.36675792932510376,0.4615701138973236,-0.037857938557863235,0.3336879014968872,0.4370800256729126,-0.03695879876613617,0.30673137307167053,0.4186522364616394,-0.03193344175815582,0.3699645698070526,0.39220938086509705,-0.004184282850474119,0.35079720616340637,0.34484320878982544,-0.023003799840807915,0.32820406556129456,0.3345426023006439,-0.03538566455245018,0.31160032749176025,0.3397831320762634,-0.04047031328082085,0.35411307215690613,0.41206094622612,0.005728824995458126,0.3140442967414856,0.40820884704589844,-0.01743066869676113,0.3262229561805725,0.43762022256851196,-0.026263292878866196,0.34579819440841675,0.4466480612754822,-0.024005772545933723,0.3434073030948639,0.43714308738708496,0.009640222415328026,0.311929851770401,0.43831491470336914,-0.018891258165240288,0.32719558477401733,0.46433818340301514,-0.023290511220693588,0.3419802784919739,0.4636175036430359,-0.01588563062250614,0.34148070216178894,0.4624851942062378,0.010954098775982857,0.3156850039958954,0.46274036169052124,-0.011006893590092659,0.3289445638656616,0.4795125126838684,-0.011868420988321304,0.3444499969482422,0.4840576946735382,-0.0044951182790100574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEED,0.41001659631729126,0.5619802474975586,-1.3383039743075642e-07,0.3981637954711914,0.541729748249054,-0.04502632096409798,0.3622162342071533,0.525476336479187,-0.05697876587510109,0.31974461674690247,0.5294197797775269,-0.060648106038570404,0.28869765996932983,0.5326268076896667,-0.05907100439071655,0.34366917610168457,0.44982609152793884,-0.023543139919638634,0.2960289716720581,0.4176267385482788,-0.03379277139902115,0.2781810760498047,0.43458372354507446,-0.037982337176799774,0.27378955483436584,0.45745229721069336,-0.03826829418540001,0.3383612036705017,0.46734413504600525,-0.003414189675822854,0.30060574412345886,0.48762771487236023,-0.016978468745946884,0.3094770014286041,0.5150746703147888,-0.02362014353275299,0.32563501596450806,0.5231015682220459,-0.02389451302587986,0.3344257175922394,0.49091511964797974,0.011334539391100407,0.3058026134967804,0.5137687921524048,-0.007169129326939583,0.31659233570098877,0.5320613384246826,-0.018072951585054398,0.32864779233932495,0.5315298438072205,-0.019348550587892532,0.33454981446266174,0.5123234987258911,0.022748855873942375,0.3137890100479126,0.530219554901123,0.005941398907452822,0.31967800855636597,0.5438548922538757,-0.0023295977152884007,0.32816991209983826,0.5474554300308228,-0.002888984978199005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEED,0.412661075592041,0.5668602585792542,-3.102542223132332e-07,0.4265437126159668,0.5652390718460083,-0.049755435436964035,0.40848907828330994,0.571776807308197,-0.07416942715644836,0.36965325474739075,0.6025197505950928,-0.08893925696611404,0.34012216329574585,0.628534197807312,-0.10001861304044724,0.38190385699272156,0.5071982741355896,-0.06275901198387146,0.3333633840084076,0.5158717632293701,-0.08645164966583252,0.3269721269607544,0.5531823635101318,-0.0968775749206543,0.33585914969444275,0.5747061371803284,-0.1015649065375328,0.3612731993198395,0.5121687054634094,-0.0456252321600914,0.32679522037506104,0.5426542162895203,-0.07162319868803024,0.33573323488235474,0.5800886750221252,-0.07941196858882904,0.35497066378593445,0.5937682390213013,-0.08069731295108795,0.3457634747028351,0.5203640460968018,-0.032025691121816635,0.31849950551986694,0.5466818809509277,-0.05888519063591957,0.32711613178253174,0.5758935213088989,-0.0641457587480545,0.3406899571418762,0.5852205753326416,-0.06227107718586922,0.33492597937583923,0.5275857448577881,-0.021347302943468094,0.3153567910194397,0.5457621812820435,-0.042157482355833054,0.3224831223487854,0.5695621967315674,-0.046180203557014465,0.3346143364906311,0.5797164440155029,-0.044535860419273376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEED,0.46941936016082764,0.6332021951675415,-1.1736428717767922e-07,0.5170326232910156,0.6244038343429565,-0.017469368875026703,0.5505364537239075,0.6111295223236084,-0.03927883133292198,0.5601074695587158,0.61424720287323,-0.0627136379480362,0.5449818968772888,0.6227823495864868,-0.08205759525299072,0.5404268503189087,0.515485405921936,-0.0396026149392128,0.5447381734848022,0.4644191861152649,-0.07783517986536026,0.5612043738365173,0.4972032308578491,-0.09558966755867004,0.5706321597099304,0.5341933369636536,-0.10051251202821732,0.507932186126709,0.5147589445114136,-0.04448122903704643,0.532526969909668,0.5821213722229004,-0.0773843303322792,0.5409104228019714,0.6175668835639954,-0.07796117663383484,0.5388029217720032,0.6083648204803467,-0.07191310822963715,0.4793258607387543,0.5380122661590576,-0.05292965844273567,0.5085835456848145,0.6185904741287231,-0.07572510093450546,0.5164551138877869,0.6321735978126526,-0.06230880692601204,0.5135953426361084,0.6097664833068848,-0.04774327203631401,0.45804211497306824,0.5674918293952942,-0.0646389052271843,0.4830348789691925,0.6306402683258057,-0.07811031490564346,0.4900957942008972,0.6405263543128967,-0.06939605623483658,0.4872431457042694,0.6230294704437256,-0.0571860708296299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
